,X1,X2,X3,X4,X5,X8,X9,X10,X11,X12
2017-09-16 02:00:00,-0.033699599999999996,-0.033699599999999996,-0.033699599999999996,-0.033699599999999996,-0.033699599999999996,-0.033699599999999996,-0.033699599999999996,-0.033699599999999996,-0.033699599999999996,-0.033699599999999996
2017-09-16 03:00:00,-0.0362637,-0.0362637,-0.0362637,-0.0362637,-0.0362637,-0.0362637,-0.0362637,-0.0362637,-0.0362637,-0.0362637
2017-09-16 04:00:00,-0.038265975,-0.038265975,-0.038265975,-0.038265975,-0.038265975,-0.038265975,-0.038265975,-0.038265975,-0.038265975,-0.038265975
2017-09-16 05:00:00,-0.045735525,-0.045735525,-0.045735525,-0.045735525,-0.045735525,-0.045735525,-0.045735525,-0.045735525,-0.045735525,-0.045735525
2017-09-16 06:00:00,-0.052395750000000005,-0.052395750000000005,-0.052395750000000005,-0.052395750000000005,-0.052395750000000005,-0.052395750000000005,-0.052395750000000005,-0.052395750000000005,-0.052395750000000005,-0.052395750000000005
2017-09-16 07:00:00,-0.058966875,-0.058966875,-0.058966875,-0.058966875,-0.058966875,-0.058966875,-0.058966875,-0.058966875,-0.058966875,-0.058966875
2017-09-16 08:00:00,-0.057709575,-0.057709575,-0.057709575,-0.057709575,-0.057709575,-0.057709575,-0.057709575,-0.057709575,-0.057709575,-0.057709575
2017-09-16 09:00:00,-0.04812885,-0.04812885,-0.04812885,-0.04812885,-0.04812885,-0.04812885,-0.04812885,-0.04812885,-0.04812885,-0.04812885
2017-09-16 10:00:00,-0.04546575000000001,-0.04546575000000001,-0.04546575000000001,-0.04546575000000001,-0.04546575000000001,-0.04546575000000001,-0.04546575000000001,-0.04546575000000001,-0.04546575000000001,-0.04546575000000001
2017-09-16 11:00:00,-0.04467375,-0.04467375,-0.04467375,-0.04467375,-0.04467375,-0.04467375,-0.04467375,-0.04467375,-0.04467375,-0.04467375
2017-09-16 12:00:00,-0.0446985,-0.0446985,-0.0446985,-0.0446985,-0.0446985,-0.0446985,-0.0446985,-0.0446985,-0.0446985,-0.0446985
2017-09-16 13:00:00,-0.044512875,-0.044512875,-0.044512875,-0.044512875,-0.044512875,-0.044512875,-0.044512875,-0.044512875,-0.044512875,-0.044512875
2017-09-16 14:00:00,-0.044092124999999996,-0.044092124999999996,-0.044092124999999996,-0.044092124999999996,-0.044092124999999996,-0.044092124999999996,-0.044092124999999996,-0.044092124999999996,-0.044092124999999996,-0.044092124999999996
2017-09-16 15:00:00,-0.043436249999999996,-0.043436249999999996,-0.043436249999999996,-0.043436249999999996,-0.043436249999999996,-0.043436249999999996,-0.043436249999999996,-0.043436249999999996,-0.043436249999999996,-0.043436249999999996
2017-09-16 16:00:00,-0.044809875,-0.044809875,-0.044809875,-0.044809875,-0.044809875,-0.044809875,-0.044809875,-0.044809875,-0.044809875,-0.044809875
2017-09-16 17:00:00,-0.054227250000000005,-0.054227250000000005,-0.054227250000000005,-0.054227250000000005,-0.054227250000000005,-0.054227250000000005,-0.054227250000000005,-0.054227250000000005,-0.054227250000000005,-0.054227250000000005
2017-09-16 18:00:00,-0.076984875,-0.076984875,-0.076984875,-0.076984875,-0.076984875,-0.076984875,-0.076984875,-0.076984875,-0.076984875,-0.076984875
2017-09-16 19:00:00,-0.06793874999999999,-0.06793874999999999,-0.06793874999999999,-0.06793874999999999,-0.06793874999999999,-0.06793874999999999,-0.06793874999999999,-0.06793874999999999,-0.06793874999999999,-0.06793874999999999
2017-09-16 20:00:00,-0.044537625,-0.044537625,-0.044537625,-0.044537625,-0.044537625,-0.044537625,-0.044537625,-0.044537625,-0.044537625,-0.044537625
2017-09-16 21:00:00,-0.04056525,-0.04056525,-0.04056525,-0.04056525,-0.04056525,-0.04056525,-0.04056525,-0.04056525,-0.04056525,-0.04056525
2017-09-16 22:00:00,-0.035479125,-0.035479125,-0.035479125,-0.035479125,-0.035479125,-0.035479125,-0.035479125,-0.035479125,-0.035479125,-0.035479125
2017-09-16 23:00:00,-0.037384875,-0.037384875,-0.037384875,-0.037384875,-0.037384875,-0.037384875,-0.037384875,-0.037384875,-0.037384875,-0.037384875
2017-09-17 00:00:00,-0.030375675000000005,-0.030375675000000005,-0.030375675000000005,-0.030375675000000005,-0.030375675000000005,-0.030375675000000005,-0.030375675000000005,-0.030375675000000005,-0.030375675000000005,-0.030375675000000005
